source_kind,run_id,graph_id,family,pair,direct,options,leader,contract_type,scenario,levels,duplicate_vector,num_levels,sum_options,max_options_per_level,pattern,has_multi_level,has_multi_option,disable_steps_worst,deploy_gas,gas_used,best_claim_gas,worst_claim_gas,refund_gas,best_disable_gas,worst_disable_gas,refund_disable_gas,ok,notes,error,source_path,row_index,num_hash_checks_est,estimated_claim_calldata_bytes,estimated_worst_path_calldata_bytes,estimated_refund_path_calldata_bytes,deploy_sstore_cold_est,claim_sstore_cold_est,worst_sstore_cold_est,refund_sstore_cold_est,claim_sstore_warm_est,worst_sstore_warm_est,refund_sstore_warm_est,claim_nested_calls_est,worst_nested_calls_est,refund_nested_calls_est
random_analysis,,random_v1_117,random_v1,G->A|evm|fund:ga,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1193626,,67334.0,67334.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_117/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_119,random_v1,B->A|evm|fund:ba,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100975,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_119/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_119,random_v1,B->C|evm|fund:bc,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146787,,72874.0,72874.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_119/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_119,random_v1,B->D|evm|fund:bd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_119/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_119,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_119/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_119,random_v1,D->A|evm|fund:da,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_119/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_12,random_v1,B->C|evm|fund:bc,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1330706,,77013.0,134123.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv,,3.0,388.0,424.0,40.0,6.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_12,random_v1,B->D|evm|fund:bd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1169711,,76989.0,76989.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_12,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1169723,,77013.0,77013.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_12,random_v1,C->E|evm|fund:ce,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146811,,72874.0,72874.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_12,random_v1,D->B|evm|fund:db,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1192623,,81164.0,81164.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_12,random_v1,D->E|evm|fund:de,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146811,,72874.0,72874.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_12,random_v1,E->F|evm|fund:ef,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68735.0,68735.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_12,random_v1,F->A|evm|fund:fa,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_121,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,4.0,4.0,single-level+multi-option,False,True,0.0,1469572,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_121/analysis.csv,,2.0,324.0,324.0,4.0,8.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_121,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239462,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_121/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_121,random_v1,D->A|evm|fund:da,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_121/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_122,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1331086,,80267.0,80267.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_122/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_122,random_v1,B->E|evm|fund:be,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_122/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_122,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285286,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_122/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_122,random_v1,D->E|evm|fund:de,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239462,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_122/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_122,random_v1,E->A|evm|fund:ea,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_122/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_124,random_v1,B->A|evm|fund:ba,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1193614,,67334.0,67334.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_124,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,3.0,3.0,single-level+multi-option,False,True,0.0,1446177,,80267.0,80267.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv,,2.0,324.0,324.0,4.0,7.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_124,random_v1,B->D|evm|fund:bd,,,,CTLCMultipleEdges,pair_summary,,,1.0,3.0,3.0,single-level+multi-option,False,True,0.0,1377429,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv,,2.0,324.0,324.0,4.0,7.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_124,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,1.0,3.0,3.0,single-level+multi-option,False,True,0.0,1377441,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv,,2.0,324.0,324.0,4.0,7.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_124,random_v1,D->E|evm|fund:de,,,,CTLCMultipleEdges,pair_summary,,,1.0,3.0,3.0,single-level+multi-option,False,True,0.0,1308693,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv,,2.0,324.0,324.0,4.0,7.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_124,random_v1,E->A|evm|fund:ea,,,,CTLCMultipleEdges,pair_summary,,,1.0,3.0,3.0,single-level+multi-option,False,True,0.0,1239957,,67334.0,67334.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv,,2.0,324.0,324.0,4.0,7.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_126,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,2.0,4.0,2.0,multi-level+multi-option,True,True,1.0,1470207,,71641.0,128885.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_126/analysis.csv,,3.0,420.0,456.0,40.0,9.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_126,random_v1,C->A|evm|fund:ca,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_126/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_126,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_126/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_126,random_v1,D->A|evm|fund:da,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_126/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_126,random_v1,D->C|evm|fund:dc,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_126/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_128,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285262,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_128/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_128,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_128/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_128,random_v1,D->A|evm|fund:da,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_128/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_129,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1422734,,88906.0,88906.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_129,random_v1,B->F|evm|fund:bf,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146787,,72862.0,72862.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_129,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1376922,,84598.0,84598.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_129,random_v1,D->E|evm|fund:de,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1331098,,80267.0,80267.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_129,random_v1,E->F|evm|fund:ef,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146811,,72862.0,72862.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_129,random_v1,F->G|evm|fund:fg,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_129,random_v1,G->A|evm|fund:ga,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100975,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_130,random_v1,B->C|evm|fund:bc,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1330718,,77013.0,134123.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv,,3.0,388.0,424.0,40.0,6.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_130,random_v1,B->E|evm|fund:be,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146799,,72874.0,72874.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_130,random_v1,B->F|evm|fund:bf,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_130,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1330730,,77013.0,134123.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv,,3.0,388.0,424.0,40.0,6.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_130,random_v1,C->E|evm|fund:ce,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1284906,,72874.0,129972.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv,,3.0,388.0,424.0,40.0,6.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_130,random_v1,D->E|evm|fund:de,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1284906,,72874.0,129972.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv,,3.0,388.0,424.0,40.0,6.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_130,random_v1,E->B|evm|fund:eb,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146799,,72874.0,72874.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_130,random_v1,E->F|evm|fund:ef,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68735.0,68735.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_130,random_v1,F->A|evm|fund:fa,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_132,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,2.0,5.0,4.0,multi-level+multi-option,True,True,1.0,1676946,,71641.0,133204.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv,,3.0,420.0,456.0,40.0,10.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_132,random_v1,C->A|evm|fund:ca,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_132,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,1.0,4.0,4.0,single-level+multi-option,False,True,0.0,1469560,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv,,2.0,324.0,324.0,4.0,8.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_132,random_v1,D->C|evm|fund:dc,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239438,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_132,random_v1,D->E|evm|fund:de,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239450,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_132,random_v1,E->A|evm|fund:ea,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_133,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,4.0,4.0,single-level+multi-option,False,True,0.0,1469572,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_133/analysis.csv,,2.0,324.0,324.0,4.0,8.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_133,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239450,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_133/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_133,random_v1,D->A|evm|fund:da,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1193638,,67334.0,67334.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_133/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_136,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,2.0,4.0,2.0,multi-level+multi-option,True,True,1.0,1745163,,84598.0,141843.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv,,3.0,420.0,456.0,40.0,9.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_136,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,2.0,4.0,2.0,multi-level+multi-option,True,True,1.0,1653503,,80267.0,137535.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv,,3.0,420.0,456.0,40.0,9.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_136,random_v1,D->E|evm|fund:de,,,,CTLCMultipleEdges,pair_summary,,,2.0,4.0,2.0,multi-level+multi-option,True,True,1.0,1561867,,75948.0,133192.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv,,3.0,420.0,456.0,40.0,9.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_136,random_v1,E->F|evm|fund:ef,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285286,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_136,random_v1,E->G|evm|fund:eg,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239462,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
